,binary_distance,braycurtis_distance,canberra_distance,chebyshev_distance,containment_distance,correlation_distance,cosine_distance,damerau_levenshtein_distance,dice_coefficient,dice_distance,edit_similarity,euclidean_distance,hamming_distance,interval_distance,jaccard_distance,jaro_distance,jaro_winkler_distance,kulsinski_distance,lcs_distance,lcs_similarity,levenshtein_distance,mahalanobis_distance,manhattan_distance,masi_distance,match_rating_comparison,matching_coefficient,matching_coefficient_pablo,matching_distance,minkowski_distance,needleman_wunsch_distance,needleman_wunsch_similarity,overlap_distance,qgram_distance,rogerstanimoto_distance,russellrao_distance,seuclidean_distance,smith_waterman_distance,sokalmichener_distance,sokalsneath_distance,sqeuclidean_distance,token_containment_distance,token_hamming_distance,yule_distance,id,class
10,0.0,0.42857142857142855,14.333333333333334,1.0,0.5952380952380952,1.3082573996425537,0.5965587590013044,85.0,0.4444444444444444,0.37142857142857144,0.2272727272727273,3.872983346207417,103.0,0.0,0.7142857142857143,0.731002331002331,0.731002331002331,0.7027027027027027,61.0,0.5545454545454546,85.0,10.606601717798213,15.0,0.9057142857142857,0.0,28.0,0.5555555555555556,0.625,15.0,170.0,1.5454545454545454,0.4444444444444444,0.4444444444444444,0.7027027027027027,0.5416666666666666,5.477225575051661,77.0,0.7027027027027027,0.7027027027027027,15.0,0.4444444444444444,0.625,2.0,11.0,1.0
11,0.0,0.391304347826087,9.0,1.0,0.72,1.3721042037676254,0.6139406135149205,25.0,0.5833333333333334,0.391304347826087,0.6666666666666667,3.0,67.0,16.0,0.5882352941176471,0.8068737209582281,0.8841242325749369,0.72,57.0,0.7808219178082192,25.0,6.363961030678928,9.0,0.8641176470588235,1.0,17.0,0.21428571428571427,0.5625,9.0,50.0,0.6849315068493151,0.7,0.5833333333333334,0.72,0.5625,4.242640687119285,88.0,0.72,0.72,9.0,0.7,0.5625,2.0,12.0,1.0
12,0.0,0.24324324324324326,9.0,1.0,0.9130434782608695,1.2300894966542113,0.7592566023652967,52.0,0.7567567567567568,0.24324324324324326,0.6231884057971014,3.0,104.0,9.0,0.391304347826087,0.811907724588884,0.8871446347533305,0.5625,95.0,0.7661290322580644,52.0,6.363961030678928,9.0,0.7991304347826087,1.0,23.0,0.15,0.391304347826087,9.0,104.0,0.8387096774193549,0.8235294117647058,0.7567567567567568,0.5625,0.391304347826087,4.242640687119285,138.0,0.5625,0.5625,9.0,0.8235294117647058,0.391304347826087,2.0,13.0,1.0
13,0.0,0.36,7.666666666666666,1.0,0.8153846153846154,1.0700999637232782,0.7106690545187014,53.0,0.5714285714285714,0.2,0.44791666666666663,3.0,81.0,4.0,0.6,0.7118819941295175,0.7118819941295175,0.5,51.0,0.5828571428571429,53.0,6.363961030678928,9.0,0.868,0.0,20.0,0.3333333333333333,0.6,9.0,106.0,1.2114285714285715,0.6153846153846154,0.5714285714285714,0.5,0.3333333333333333,4.242640687119285,54.0,0.5,0.5,9.0,0.6153846153846154,0.6,2.0,14.0,1.0
14,0.0,0.20754716981132076,8.166666666666666,2.0,0.9239130434782609,0.8347142271870118,0.8215838362577491,30.0,0.8085106382978723,-0.018867924528301886,0.8089171974522293,3.605551275463989,127.0,1.0,0.32142857142857145,0.8090495882879676,0.8854297529727806,-0.038461538461538464,136.0,0.8745980707395498,30.0,9.192388155425117,11.0,0.7760714285714285,1.0,28.0,0.16666666666666666,0.37037037037037035,11.0,60.0,0.38585209003215437,0.8260869565217391,0.8085106382978723,-0.07692307692307693,0.0,4.47213595499958,243.0,-0.07692307692307693,-0.08,13.0,0.8260869565217391,0.37037037037037035,-0.16,15.0,1.0
15,0.0,0.52,12.333333333333332,1.0,0.4838709677419355,1.3519855186079883,0.5188745216627708,47.0,0.4166666666666667,0.44,0.40506329113924056,3.605551275463989,74.0,36.0,0.7368421052631579,0.665201930521086,0.665201930521086,0.7586206896551724,41.0,0.5540540540540541,47.0,9.192388155425117,13.0,0.9131578947368422,0.0,19.0,0.6666666666666666,0.7222222222222222,13.0,94.0,1.2702702702702702,0.5555555555555556,0.4166666666666667,0.7586206896551724,0.6111111111111112,5.0990195135927845,42.0,0.7586206896551724,0.7586206896551724,13.0,0.3333333333333333,0.7222222222222222,2.0,16.0,1.0
16,0.0,0.13043478260869565,5.333333333333334,1.0,0.9649122807017544,1.0,0.8819171036881969,117.0,0.851063829787234,0.08695652173913043,0.3275862068965517,2.449489742783178,165.0,9.0,0.25925925925925924,0.7940814680379108,0.8352651744303287,0.27586206896551724,104.0,0.638036809815951,117.0,4.242640687119285,6.0,0.7555555555555555,1.0,27.0,0.08,0.24,6.0,234.0,1.4355828220858895,0.9090909090909091,0.851063829787234,0.27586206896551724,0.16,3.4641016151377544,143.0,0.27586206896551724,0.27586206896551724,6.0,0.9090909090909091,0.24,,17.0,1.0
17,0.0,0.19230769230769232,10.0,1.0,0.9117647058823529,0.8360027008179693,0.8261843893231645,53.0,0.7450980392156863,0.11538461538461539,0.7336683417085428,3.1622776601683795,145.0,25.0,0.40625,0.81676259237019,0.890057555422114,0.3611111111111111,154.0,0.853185595567867,53.0,7.0710678118654755,10.0,0.8040625,1.0,32.0,0.14285714285714285,0.3333333333333333,10.0,106.0,0.5872576177285318,0.8260869565217391,0.7450980392156863,0.3333333333333333,0.23333333333333334,4.47213595499958,260.0,0.3333333333333333,0.34285714285714286,10.0,0.8260869565217391,0.3333333333333333,0.0,18.0,1.0
18,0.0,0.10638297872340426,4.333333333333333,1.0,0.8415841584158416,1.0416666666666667,0.8981462390204987,41.0,0.7755102040816326,0.06382978723404255,0.7354838709677419,2.23606797749979,67.0,1.0,0.36666666666666664,0.9058960906155425,0.9435376543693256,0.21428571428571427,130.0,0.8552631578947368,41.0,3.5355339059327378,5.0,0.791,1.0,30.0,0.24,0.2,5.0,82.0,0.5394736842105262,0.7916666666666666,0.7755102040816326,0.21428571428571427,0.12,3.1622776601683795,226.0,0.21428571428571427,0.21428571428571427,5.0,0.76,0.2,2.0,19.0,1.0
19,0.0,0.21052631578947367,6.666666666666667,1.0,0.9242424242424242,0.7901928931840506,0.829227982896771,17.0,0.8108108108108109,0.0,0.839622641509434,2.8284271247461903,100.0,1.0,0.3181818181818182,0.8036845985268034,0.8036845985268034,0.05,91.0,0.8792270531400966,17.0,5.656854249492381,8.0,0.775,0.0,22.0,0.15789473684210525,0.4,8.0,34.0,0.3285024154589372,0.8333333333333334,0.8108108108108109,0.0,0.05,4.0,170.0,0.0,0.0,8.0,0.8333333333333334,0.4,0.0,20.0,1.0
20,0.0,0.3684210526315789,13.0,2.0,0.75,1.4522670168666454,0.6,56.0,0.5641025641025641,0.3684210526315789,0.5590551181102362,4.0,74.0,25.0,0.6071428571428571,0.8091319803365652,0.8854791882019392,0.6923076923076923,75.0,0.6521739130434783,56.0,11.313708498984761,14.0,0.8703571428571428,1.0,28.0,0.2727272727272727,0.52,14.0,112.0,0.9739130434782608,0.6470588235294118,0.5641025641025641,0.717948717948718,0.52,5.0990195135927845,105.0,0.717948717948718,0.7,16.0,0.6470588235294118,0.52,2.6666666666666665,21.0,1.0
21,0.0,0.21739130434782608,5.0,1.0,0.8852459016393442,1.2132007163556104,0.7833494518006404,49.0,0.64,0.21739130434782608,0.43023255813953487,2.23606797749979,80.0,1.0,0.5294117647058824,0.7569683546427731,0.7569683546427731,0.5263157894736842,53.0,0.6794871794871794,49.0,3.5355339059327378,5.0,0.8447058823529412,0.0,17.0,0.3076923076923077,0.35714285714285715,5.0,98.0,1.2564102564102566,0.6666666666666666,0.64,0.5263157894736842,0.35714285714285715,3.1622776601683795,105.0,0.5263157894736842,0.5263157894736842,5.0,0.6666666666666666,0.35714285714285715,2.0,22.0,1.0
22,0.0,0.4,15.333333333333332,1.0,0.8131868131868132,1.2973248423116879,0.619750683009635,58.0,0.5128205128205128,0.35,0.5639097744360902,4.0,123.0,1.0,0.6551724137931034,0.7767847617491133,0.8214278093992906,0.6829268292682927,95.0,0.7196969696969696,58.0,11.313708498984761,16.0,0.8862068965517241,1.0,29.0,0.45,0.5925925925925926,16.0,116.0,0.8787878787878788,0.5263157894736842,0.5128205128205128,0.6829268292682927,0.5185185185185185,5.656854249492381,147.0,0.6829268292682927,0.6829268292682927,16.0,0.5263157894736842,0.5925925925925926,2.0,23.0,1.0
23,0.0,0.23636363636363636,13.0,1.0,0.8448275862068966,0.7125055457500271,0.8060599359358185,47.0,0.7346938775510204,0.01818181818181818,0.7539267015706806,3.605551275463989,171.0,1.0,0.41935483870967744,0.7848271051725272,0.8708962631035163,0.15625,149.0,0.8119891008174386,47.0,9.192388155425117,13.0,0.8083870967741935,1.0,31.0,0.24,0.41935483870967744,13.0,94.0,0.5122615803814713,0.75,0.7346938775510204,0.0625,0.12903225806451613,5.0990195135927845,247.0,0.0625,0.06896551724137931,13.0,0.75,0.41935483870967744,0.0,24.0,1.0
24,0.0,0.6190476190476191,13.0,1.0,0.6,1.6085806194501848,0.3849001794597504,62.0,0.2608695652173913,0.6190476190476191,0.2530120481927711,3.605551275463989,80.0,9.0,0.85,0.7161306750628359,0.7161306750628359,0.8666666666666667,39.0,0.5165562913907285,62.0,9.192388155425117,13.0,0.9505,0.0,20.0,0.5384615384615384,0.7647058823529411,13.0,124.0,1.6423841059602649,0.3,0.2608695652173913,0.8666666666666667,0.7647058823529411,5.0990195135927845,54.0,0.8666666666666667,0.8666666666666667,13.0,0.3,0.7647058823529411,2.0,25.0,1.0
25,0.0,0.35135135135135137,12.333333333333332,1.0,0.9130434782608695,1.2268713032432577,0.6722139969935248,74.0,0.5882352941176471,0.2972972972972973,0.5033557046979866,3.605551275463989,144.0,4.0,0.5833333333333334,0.7414604075815628,0.7414604075815628,0.6285714285714286,83.0,0.6311787072243347,74.0,9.192388155425117,13.0,0.8625,0.0,24.0,0.3333333333333333,0.5416666666666666,13.0,148.0,1.1254752851711027,0.625,0.5882352941176471,0.6285714285714286,0.4583333333333333,5.0990195135927845,125.0,0.6285714285714286,0.6285714285714286,13.0,0.625,0.5416666666666666,2.0,26.0,1.0
26,0.0,0.37254901960784315,17.4,1.0,0.74,0.7576514544570417,0.7164977208318386,108.0,0.5416666666666666,0.058823529411764705,0.2702702702702703,4.358898943540674,133.0,0.0,0.6285714285714286,0.7470870091837832,0.7470870091837832,0.29411764705882354,70.0,0.48109965635738833,108.0,13.435028842544403,19.0,0.8774285714285714,0.0,35.0,0.4583333333333333,0.6129032258064516,19.0,216.0,1.4845360824742269,0.5416666666666666,0.5416666666666666,0.17647058823529413,0.22580645161290322,6.164414002968976,65.0,0.17647058823529413,0.2,19.0,0.5416666666666666,0.6129032258064516,0.04081632653061224,27.0,1.0
27,0.0,0.17073170731707318,7.0,1.0,0.9797979797979798,1.120385853085769,0.8355044182110838,44.0,0.7906976744186046,0.17073170731707318,0.7317073170731707,2.6457513110645907,159.0,25.0,0.34615384615384615,0.7589406464978111,0.7589406464978111,0.45161290322580644,125.0,0.8503401360544217,44.0,4.949747468305833,7.0,0.7842307692307693,0.0,26.0,0.08333333333333333,0.2916666666666667,7.0,88.0,0.598639455782313,0.8947368421052632,0.7906976744186046,0.45161290322580644,0.2916666666666667,3.7416573867739413,229.0,0.45161290322580644,0.45161290322580644,7.0,0.8947368421052632,0.2916666666666667,2.0,28.0,1.0
28,0.0,0.20833333333333334,9.2,1.0,0.7543859649122807,0.5217579490488278,0.8483677805978153,48.0,0.782608695652174,0.041666666666666664,0.7125748502994012,3.1622776601683795,95.0,64.0,0.35714285714285715,0.8354453660984044,0.9012672196590427,0.20689655172413793,120.0,0.8304498269896193,48.0,7.0710678118654755,10.0,0.7878571428571428,1.0,28.0,0.3333333333333333,0.37037037037037035,10.0,96.0,0.6643598615916954,0.9473684210526315,0.782608695652174,0.13793103448275862,0.14814814814814814,4.47213595499958,193.0,0.13793103448275862,0.14814814814814814,10.0,0.6666666666666666,0.37037037037037035,-2.1818181818181817,29.0,1.0
29,0.0,0.5238095238095238,11.0,1.0,0.6724137931034483,1.5091750772173156,0.4811252243246882,54.0,0.38095238095238093,0.5238095238095238,0.3076923076923077,3.3166247903554,72.0,9.0,0.7647058823529411,0.7127550811761338,0.7127550811761338,0.8148148148148148,38.0,0.5277777777777778,54.0,7.7781745930520225,11.0,0.9223529411764706,0.0,17.0,0.4166666666666667,0.6875,11.0,108.0,1.5000000000000002,0.4444444444444444,0.38095238095238093,0.8148148148148148,0.6875,4.69041575982343,36.0,0.8148148148148148,0.8148148148148148,11.0,0.4444444444444444,0.6875,2.0,30.0,1.0
30,0.0,0.41935483870967744,13.0,1.0,0.7142857142857143,1.409960030845394,0.583383351196948,57.0,0.4827586206896552,0.41935483870967744,0.46226415094339623,3.605551275463989,102.0,9.0,0.6818181818181818,0.7287401722656309,0.7287401722656309,0.7428571428571429,59.0,0.6413043478260869,57.0,9.192388155425117,13.0,0.895,0.0,22.0,0.375,0.5909090909090909,13.0,114.0,1.2391304347826086,0.5384615384615384,0.4827586206896552,0.7428571428571429,0.5909090909090909,5.0990195135927845,83.0,0.7428571428571429,0.7428571428571429,13.0,0.5384615384615384,0.5909090909090909,2.0,31.0,1.0
31,0.0,0.16666666666666666,6.666666666666666,1.0,0.9880952380952381,0.4606401100294063,0.8845379626717033,46.0,0.8085106382978723,-0.08333333333333333,0.7106918238993711,2.8284271247461903,64.0,49.0,0.32142857142857145,0.8799651212407933,0.927979072744476,-0.3,113.0,0.8308823529411764,46.0,5.656854249492381,8.0,0.7760714285714285,1.0,28.0,0.037037037037037035,0.3333333333333333,8.0,92.0,0.6764705882352942,0.95,0.8085106382978723,-0.4,-0.08333333333333333,4.0,216.0,-0.4,-0.4444444444444444,8.0,0.95,0.3333333333333333,-0.6,32.0,1.0
32,0.0,0.2631578947368421,7.866666666666666,1.0,0.8,0.6231554241872035,0.8333333333333333,53.0,0.6857142857142857,-0.05263157894736842,0.5309734513274336,3.1622776601683795,106.0,9.0,0.4782608695652174,0.7384301050278473,0.7645870945250626,-0.1111111111111111,74.0,0.7326732673267328,53.0,7.0710678118654755,10.0,0.8278260869565217,1.0,23.0,0.21052631578947367,0.5,10.0,106.0,1.0495049504950495,0.75,0.6857142857142857,-0.2222222222222222,0.0,4.47213595499958,144.0,-0.2222222222222222,-0.25,10.0,0.75,0.5,-0.5,33.0,1.0
33,0.0,0.5428571428571428,17.53333333333333,1.0,0.49382716049382713,0.8775381931606802,0.6128258770283411,73.0,0.4827586206896552,0.2571428571428571,0.32407407407407407,4.358898943540674,105.0,9.0,0.6818181818181818,0.6754485929924527,0.6754485929924527,0.6060606060606061,43.0,0.46739130434782605,73.0,13.435028842544403,19.0,0.895,0.0,22.0,0.5625,0.7916666666666666,19.0,146.0,1.5869565217391306,0.5384615384615384,0.4827586206896552,0.5454545454545454,0.4583333333333333,6.164414002968976,60.0,0.5454545454545454,0.5806451612903226,19.0,0.4375,0.7916666666666666,0.0,34.0,1.0
34,0.0,0.15789473684210525,5.0,2.0,0.9900990099009901,1.4,0.816496580927726,37.0,0.7894736842105263,0.15789473684210525,0.7549668874172185,2.8284271247461903,136.0,36.0,0.34782608695652173,0.7765094303086634,0.865905658185198,0.4074074074074074,114.0,0.8603773584905661,37.0,5.656854249492381,6.0,0.7847826086956522,1.0,23.0,0.045454545454545456,0.23809523809523808,6.0,74.0,0.5584905660377358,0.9375,0.7894736842105263,0.4444444444444444,0.23809523809523808,3.1622776601683795,201.0,0.4444444444444444,0.42857142857142855,8.0,0.9375,0.23809523809523808,-0.0,35.0,1.0
35,0.0,0.17391304347826086,7.333333333333333,1.0,0.9468085106382979,1.0,0.8451542547285167,59.0,0.8,0.13043478260869565,0.6628571428571428,2.8284271247461903,80.0,25.0,0.3333333333333333,0.8771286425017767,0.926277185501066,0.375,122.0,0.7896440129449839,59.0,5.656854249492381,8.0,0.78,1.0,27.0,0.08,0.3076923076923077,8.0,118.0,0.7637540453074433,0.9,0.8,0.375,0.23076923076923078,4.0,225.0,0.375,0.375,8.0,0.9,0.3076923076923077,,36.0,1.0
36,0.0,0.2,7.0,1.0,0.9230769230769231,0.7957428315247339,0.8229511997978236,33.0,0.7647058823529411,0.08571428571428572,0.7295081967213115,2.6457513110645907,55.0,16.0,0.38095238095238093,0.8692739216370189,0.9215643529822113,0.30434782608695654,91.0,0.8425925925925927,33.0,4.949747468305833,7.0,0.7957142857142857,1.0,21.0,0.10526315789473684,0.35,7.0,66.0,0.611111111111111,0.8666666666666667,0.7647058823529411,0.2608695652173913,0.2,3.7416573867739413,158.0,0.2608695652173913,0.2727272727272727,7.0,0.8666666666666667,0.35,0.0,37.0,1.0
37,0.0,0.09090909090909091,3.0,1.0,0.8314606741573034,0.4062500000000001,0.9219544457292888,50.0,0.75,-0.030303030303030304,0.5495495495495495,1.7320508075688772,98.0,16.0,0.4,0.7604209864086631,0.7604209864086631,-0.0625,77.0,0.7549019607843137,50.0,2.1213203435596424,3.0,0.802,0.0,20.0,0.3333333333333333,0.17647058823529413,3.0,100.0,0.9803921568627451,0.8571428571428571,0.75,-0.125,0.0,2.449489742783178,152.0,-0.125,-0.13333333333333333,3.0,0.6666666666666666,0.17647058823529413,-0.26666666666666666,38.0,1.0
38,0.0,0.5,11.333333333333334,1.0,0.4935064935064935,1.287914460981218,0.5533985905294664,73.0,0.2962962962962963,0.4166666666666667,0.29807692307692313,3.4641016151377544,92.0,9.0,0.8260869565217391,0.6981351981351982,0.6981351981351982,0.7407407407407407,45.0,0.49450549450549447,73.0,8.48528137423857,12.0,0.9426086956521739,1.0,23.0,0.7333333333333333,0.7058823529411765,12.0,146.0,1.6043956043956042,0.3333333333333333,0.2962962962962963,0.7407407407407407,0.5882352941176471,4.898979485566356,65.0,0.7407407407407407,0.7407407407407407,12.0,0.26666666666666666,0.7058823529411765,2.0,39.0,1.0
39,0.0,0.375,11.333333333333334,1.0,0.7654320987654321,1.2165063509461098,0.6573757351339166,26.0,0.6060606060606061,0.3125,0.7657657657657657,3.4641016151377544,98.0,9.0,0.5652173913043478,0.78123043185155,0.86873825911093,0.6451612903225806,87.0,0.8325358851674641,26.0,8.48528137423857,12.0,0.8565217391304347,1.0,23.0,0.4444444444444444,0.5714285714285714,12.0,52.0,0.4976076555023924,0.6666666666666666,0.6060606060606061,0.6451612903225806,0.47619047619047616,4.898979485566356,147.0,0.6451612903225806,0.6451612903225806,12.0,0.5555555555555556,0.5714285714285714,2.0,40.0,1.0
40,0.0,0.3684210526315789,7.0,1.0,0.6071428571428571,1.337099931231621,0.6396021490668313,54.0,0.42105263157894735,0.3684210526315789,0.26027397260273977,2.6457513110645907,69.0,9.0,0.7333333333333333,0.6875143209618554,0.6875143209618554,0.7,27.0,0.4285714285714285,54.0,4.949747468305833,7.0,0.912,0.0,15.0,0.6363636363636364,0.5384615384615384,7.0,108.0,1.714285714285714,0.5,0.42105263157894735,0.7,0.5384615384615384,3.7416573867739413,40.0,0.7,0.7,7.0,0.36363636363636365,0.5384615384615384,2.0,41.0,1.0
41,0.0,0.25,14.0,1.0,0.7264957264957265,0.9912199592815888,0.7683760704982201,62.0,0.6666666666666666,0.17857142857142858,0.6075949367088608,3.7416573867739413,120.0,16.0,0.5,0.7932524701345488,0.8759514820807293,0.4772727272727273,109.0,0.7491408934707904,62.0,9.899494936611665,14.0,0.835,1.0,32.0,0.38461538461538464,0.4117647058823529,14.0,124.0,0.852233676975945,0.7272727272727273,0.6666666666666666,0.45454545454545453,0.3235294117647059,5.291502622129181,160.0,0.45454545454545453,0.46511627906976744,14.0,0.6153846153846154,0.4117647058823529,0.9545454545454546,42.0,1.0
42,0.0,0.45454545454545453,14.0,2.0,0.7213114754098361,1.4758683531875636,0.524890659167824,66.0,0.4375,0.45454545454545453,0.39449541284403666,4.123105625617661,108.0,16.0,0.72,0.7231247358345142,0.7231247358345142,0.7631578947368421,58.0,0.6073298429319371,66.0,12.020815280171307,15.0,0.9076,0.0,25.0,0.3888888888888889,0.6086956521739131,15.0,132.0,1.382198952879581,0.5,0.4375,0.7894736842105263,0.6086956521739131,5.291502622129181,92.0,0.7894736842105263,0.7692307692307693,17.0,0.5,0.6086956521739131,2.4390243902439024,43.0,1.0
43,0.0,0.23809523809523808,9.333333333333334,1.0,0.9111111111111111,1.0724931393668067,0.7858252779857413,45.0,0.65,0.19047619047619047,0.71875,3.1622776601683795,63.0,36.0,0.5185185185185185,0.8921561716791979,0.9352937030075188,0.48484848484848486,121.0,0.8259385665529011,45.0,7.0710678118654755,10.0,0.8411111111111111,1.0,27.0,0.17391304347826086,0.4,10.0,90.0,0.614334470989761,0.7647058823529411,0.65,0.48484848484848486,0.32,4.47213595499958,208.0,0.48484848484848486,0.48484848484848486,10.0,0.7647058823529411,0.4,2.0,44.0,1.0
